CpG,Beta,SE,P,StudyID
cg22221730,0.072,0.01714,3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg14219124,-0.051,0.01177,1.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24632480,-0.063,0.01472,1.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03528519,0.083,0.01488,2.1e-08,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg25338563,-0.053,0.00992,1.2e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg02376097,0.047,0.01069,1.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg14945287,0.051,0.01208,2.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg19573580,0.053,0.01143,3.4e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12962542,-0.038,0.00906,2.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg26709300,0.058,0.01452,5.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13167816,0.073,0.01562,2.9e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg22715906,0.042,0.0103,4.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg11509269,-0.046,0.01037,1.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06189394,-0.043,0.00948,5.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18568872,0.1,0.02324,6.6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg14042143,-0.039,0.009,1.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12893697,0.0088,0.00207,2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg27312916,0.064,0.01591,6.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01372366,-0.04,0.00917,1.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07106927,0.071,0.01567,6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07175797,0.12,0.02315,5.9e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24174557,-0.046,0.00968,2.4e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24768561,0.063,0.01498,2.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01020263,-0.031,0.00753,4.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg11618577,0.026,0.0067,8.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg11940177,-0.038,0.00958,6.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01198591,-0.031,0.00696,8.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10040131,0.064,0.01478,1.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06677416,-0.048,0.01074,7.6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21699330,-0.038,0.00791,1.2e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21826978,-0.056,0.01227,4.5e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01822050,-0.051,0.01297,9.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04927537,0.038,0.00955,6.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18149207,0.086,0.01985,1.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13632630,0.046,0.01095,2.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24067911,-0.049,0.01235,6.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg09648467,0.037,0.00955,8.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12649038,0.039,0.00907,1.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg08255481,0.08,0.01562,3e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg02481642,-0.047,0.0108,1.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24996282,0.098,0.01961,6.6e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03569876,0.066,0.01504,1.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg20552236,0.068,0.01699,5.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg16762684,-0.043,0.00894,1.6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg17617491,0.071,0.01806,8.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13991834,-0.043,0.01003,2.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21322248,-0.044,0.00963,5.6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg25235205,0.087,0.01802,1.2e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21369812,0.095,0.02268,2.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18376497,-0.034,0.00805,2.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg26118759,-0.043,0.00899,1.7e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07660627,0.031,0.00756,4.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg27394566,0.064,0.01439,8.1e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24404329,0.064,0.01321,1.1e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21703988,0.08,0.01811,9e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg17836612,0.072,0.01453,7.2e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg08132858,-0.064,0.01618,8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03139435,-0.046,0.01061,1.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg09163720,-0.052,0.01316,7.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13709639,-0.047,0.0105,6.1e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg14977069,0.042,0.01074,9.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg09037630,-0.041,0.00993,4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg15633369,-0.036,0.00843,1.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12476487,0.059,0.01154,3.5e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
ch.6.33611621F,-0.046,0.00924,5.6e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg09195271,0.05,0.0126,8.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg20239639,0.075,0.01673,8.2e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg20740711,-0.055,0.0132,3.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg15777028,0.058,0.01469,7.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg23732483,-0.043,0.01042,3.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04936619,-0.035,0.00825,2.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg20386303,0.1,0.02208,5.5e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06513247,0.1,0.024,2.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg15627464,0.036,0.00826,1.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg02695062,0.078,0.01909,4.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg16313758,-0.049,0.01176,2.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03725309,-0.048,0.01046,3.8e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg02598071,0.05,0.01217,3.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03035849,0.065,0.01225,9.5e-08,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg22768358,0.061,0.01473,3.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg22713958,0.064,0.01643,9.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10722426,0.034,0.00804,2.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg19589396,-0.042,0.01077,9.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg14214797,0.084,0.02133,7.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07756788,0.066,0.01627,4.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12282552,0.07,0.01409,7.3e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg05886321,0.064,0.01609,6.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01340312,-0.039,0.00975,6.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03412153,0.081,0.01991,4.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07440398,-0.037,0.00919,5.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
ch.12.1171804F,-0.043,0.01044,3.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00156995,0.083,0.01723,1.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg23859635,0.073,0.01649,9.8e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg09586583,0.056,0.0143,8.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03602233,0.064,0.01585,5.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10636246,-0.028,0.00706,7.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg16288101,-0.023,0.00539,1.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12593793,-0.054,0.01114,1.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12608132,0.075,0.0158,1.9e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04304450,0.057,0.01366,3.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg26624914,0.065,0.01349,1.5e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21200667,0.06,0.01494,6.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg09650907,-0.044,0.01107,6.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04789403,-0.042,0.01069,9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg22953759,-0.04,0.00928,1.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01329577,-0.049,0.01229,7.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18120259,-0.07,0.01646,2.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg27637521,-0.032,0.00773,3.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06568880,0.054,0.01389,9.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg17002328,0.056,0.01372,5.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04348305,0.051,0.01057,1.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
ch.20.1295406F,-0.04,0.0095,2.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg08958168,0.083,0.02018,3.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12313593,-0.057,0.01155,9.2e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04324917,0.066,0.01526,1.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03416645,-0.041,0.00991,4.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg11612617,0.043,0.01054,5.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg19352726,0.062,0.01172,1.4e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg14132103,0.092,0.01992,3.5e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13889934,-0.051,0.01179,1.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06690548,-0.037,0.00753,7.8e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13586038,0.056,0.01195,2.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00259097,0.055,0.01394,7.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg15022400,-0.043,0.00972,1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg23866916,-0.093,0.02079,7.6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00719668,-0.055,0.01229,6.7e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01127300,-0.042,0.00953,1.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg15989436,-0.074,0.01238,2.8e-09,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13222915,-0.073,0.01756,3.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21727276,0.084,0.01563,7.7e-08,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg02222791,-0.025,0.00614,5.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg17250770,0.095,0.0207,4.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg25423174,-0.04,0.0099,5.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12840847,0.068,0.01505,6.2e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg08822075,-0.036,0.00718,4.7e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg08494738,0.075,0.01831,4.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01243823,-0.035,0.00859,4.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg05091997,-0.049,0.01037,1.9e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04424621,-0.063,0.01097,1.2e-08,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13119578,-0.057,0.01102,2.1e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg26024874,0.066,0.01345,1.1e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18483549,0.053,0.01125,2.1e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07504977,0.042,0.01072,8.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg23190089,-0.039,0.00999,9.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07037944,-0.042,0.0105,5.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg17178175,-0.052,0.01296,5.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13049992,0.069,0.01683,4.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18465834,0.089,0.01972,6.9e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg20759281,-0.066,0.0126,1.5e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg11105610,0.069,0.01361,3.7e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg08241477,0.044,0.01035,2.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13152690,0.082,0.02037,5.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06007201,-0.037,0.00859,1.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24616382,0.072,0.01613,7.4e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07021052,0.015,0.00315,3.1e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg05481257,0.015,0.00316,2.8e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg26695387,-0.038,0.00886,1.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12143499,-0.051,0.01183,1.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg22513396,0.071,0.01808,7.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06285727,-0.041,0.00998,3.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21410980,0.046,0.01099,2.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07960624,-0.037,0.0093,8.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21766592,-0.034,0.00789,1.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21204860,0.12,0.0286,4.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04055490,0.063,0.01427,8.9e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00227093,-0.046,0.01092,2.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04082016,0.015,0.00324,2.4e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10588834,-0.07,0.01764,7.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18476478,0.064,0.01454,9.5e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24403644,0.063,0.01473,1.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg09109520,0.04,0.00899,1.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg23782083,-0.047,0.01052,7.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
ch.2.105901354F,-0.042,0.00881,1.6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg27615938,-0.044,0.01097,7.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04033022,0.046,0.01117,4.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04070601,0.084,0.01697,7.9e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg11024682,0.071,0.01685,2.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg26836479,-0.043,0.00975,8.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg11046602,-0.066,0.01667,7.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10717869,0.068,0.01692,6.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04845466,0.023,0.00592,8.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg21288889,0.047,0.01185,6.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg25468516,-0.039,0.0097,7.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12510708,-0.056,0.01032,6.8e-08,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg08315613,0.11,0.02516,5e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13134297,-0.048,0.01149,2.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00607194,-0.043,0.01039,3.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg11546131,0.084,0.01764,2.1e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24405567,-0.053,0.01322,5.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24435996,-0.034,0.00799,1.7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06854772,0.075,0.01832,3.8e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12057576,0.084,0.02132,8.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg24550026,-0.043,0.00979,1.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg03883331,0.064,0.01401,5.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10922280,0.076,0.018,2.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg23072383,-0.04,0.00835,1.8e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10777347,-0.048,0.01155,3.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00994629,-0.045,0.01038,1.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg01117339,-0.052,0.0132,8.6e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00277397,-0.05,0.0116,1.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18437480,0.099,0.02223,8.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg25061701,0.067,0.01582,2.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10508317,-0.037,0.00932,8.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg17214023,-0.072,0.01708,2.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg15159987,0.074,0.01704,1.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg19246654,0.055,0.01295,2.5e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg18735089,0.062,0.01545,5.9e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg07266431,-0.051,0.01127,7.3e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg14473904,0.073,0.01732,2.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg25316172,0.084,0.01682,6.6e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg10422334,0.098,0.0231,2.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg09797463,-0.071,0.01747,4.3e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12413156,0.09,0.01785,4.7e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg15939287,0.052,0.01183,1.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg02068690,0.1,0.02155,3.1e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg15034393,-0.045,0.01018,1.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00151370,0.03,0.00753,7e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg04790574,0.099,0.02435,5.1e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg06748978,0.077,0.01705,6.6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00695799,-0.047,0.00939,6e-07,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg00787180,0.043,0.00893,1.6e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg13558912,0.059,0.01398,2.4e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg12077460,-0.059,0.01498,8.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg08553327,-0.035,0.00888,8.2e-05,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
cg27122888,-0.052,0.01143,5.9e-06,Robert-F-Hillary_Incident_Osteoarthritis_Basic_model
